Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9
0,0,0,0.02155245,0.3273165,0.0142130945,0.13211256,0,0.011940936,0.49021414
0,0,0,0.19703108,0.46366766,0.07526478,0,0,0,0.25853452
0,0,0.06743595,0,0.7097463,0,0.023433125,0.13149515,0.05700847,0
0,0,0,0.10918887,0.11467675,0,0.13281095,0,0.22681682,0.410253
0,0,0.011626928,0,0.27990147,0,0,0,0,0.7018667
0,0,0.020814344,0.059167225,0,0,0,0,0.037942886,0.87612796
0,0,0,0,0.40821055,0.0110223945,0.25841695,0.048849776,0.27108192,0
0,0,0.016644483,0.1429538,0.16177134,0.04366715,0,0,0,0.6306142
0.058676433,0,0.024226129,0.13018134,0.44848534,0.104114495,0,0.040898465,0,0.19202556
0.13667814,0,0.023173677,0.07586633,0.32972997,0.022793539,0,0,0,0.40936226
0,0,0,0.0852942,0.36678407,0,0.33725402,0,0.060623724,0.14687707
0,0,0,0.5556132,0,0,0,0,0,0.43342656
0,0,0.031248745,0,0.71148026,0,0,0.01859463,0.2355147,0
0,0,0.05465739,0,0.4789234,0,0,0.113237076,0.33958048,0
0,0,0,0.13135272,0.14924096,0,0.71252376,0,0,0
0.40381294,0,0.01829727,0,0.18194303,0,0,0.0142205125,0,0.3770426
0.20952842,0,0.024434648,0,0.069734,0,0,0.020024255,0.52916574,0.13896683
0,0,0,0.016513335,0.29038382,0,0,0.08581014,0.39582404,0.20773567
0,0,0,0.0127387615,0.60843027,0,0,0,0.12765798,0.24772382
0,0,0,0.06391954,0.33056185,0.050035432,0,0,0.2888407,0.2627326
0.11342556,0,0,0.049181774,0,0.05172752,0,0,0.35645765,0.4178171
0,0,0,0.12107385,0,0.07849589,0.23086052,0.46688047,0.087033495,0
0,0,0,0.24831055,0,0,0.02254879,0,0.1983541,0.52426076
0,0,0,0.46977556,0,0,0,0.060388364,0.05563274,0.3998991
0.24108337,0,0,0,0.20251335,0,0,0.2777237,0,0.2726129
0.072306834,0,0,0.031814665,0.029203348,0.22432894,0,0.5235496,0.11359839,0
0,0,0,0.536423,0.27032545,0,0,0,0.18448916,0
0.15183982,0,0,0.34048307,0,0,0,0,0.26888427,0.22955568
0,0,0.06534153,0.5947809,0.12431882,0,0,0,0.1967961,0
0,0,0.055084176,0.21150438,0.28827736,0,0,0,0.3335139,0.10284718
0.14247403,0,0,0.47436592,0,0,0,0,0.33348855,0.04307632
0,0,0,0.18887618,0,0,0,0.23533966,0.2695504,0.30051315
0.08981761,0,0,0.025376346,0,0.015182882,0,0.4877942,0.20430465,0.17306785
0,0,0,0.28402662,0,0.0892798,0,0,0.443602,0.17371331
0,0,0,0.06915245,0.21508503,0,0.050295737,0,0.29378074,0.36830363
0.23126112,0.04668993,0,0.05980558,0,0,0,0.07778187,0.18117715,0.39883363
0.043632798,0,0.042641226,0.05150335,0.3188178,0,0,0.06885001,0.18144768,0.29001206
0.059160195,0,0,0.06077017,0,0,0,0.12664285,0.5727723,0.16722275
0.36731502,0.049209815,0,0.5516142,0,0,0,0,0,0
0.14271232,0,0,0.18643177,0.10277887,0,0,0.06740111,0.28955317,0.20355871
0.090817,0,0,0,0,0,0.27162415,0.46845877,0.08560387,0.077792406
0.19324298,0,0,0.27617294,0,0.13424839,0,0.06315173,0.32612985,0
0.20117457,0,0,0.060032338,0.02025974,0,0,0.18461329,0.529964,0
0.07905546,0.014508894,0.014344878,0.10342144,0,0.016144065,0,0.43565235,0.28286463,0.05140284
0.29130122,0,0,0,0,0,0,0.4357419,0.12471704,0.14171183
0.053868648,0,0,0,0,0,0.14611618,0.31573784,0.10757408,0.36944064
0,0.10579765,0.011078745,0.094316885,0.13486615,0.08646738,0.25211895,0.21400952,0.0990112,0
0,0.039468564,0,0.2288745,0,0,0.017802369,0.22024326,0.31463566,0.17582908
0,0.1611844,0.04851266,0,0,0,0.020705737,0.6497891,0.11634983,0
0.09637631,0.13982107,0.028091433,0.07028525,0,0.062118616,0.08073516,0.24785656,0.2075721,0.0658746
0.17486216,0.06827274,0,0,0.042733207,0.039136,0,0.37876165,0.22200753,0.07299107
0.2521899,0.013711021,0.013938609,0.05855188,0,0.010387116,0,0.31327683,0.22760761,0.102169074
0.18600835,0.016872669,0,0,0.010418729,0,0.035174523,0.46580175,0.05676203,0.22729658
0.119164675,0,0,0.40476528,0,0.044844918,0.03196476,0.33225086,0,0.0631247
0,0,0,0,0.18068725,0,0,0,0.0379701,0.77447724
0.08435469,0,0,0,0.36839715,0,0,0,0.2348321,0.29966116
0,0,0,0,0.023755977,0,0,0.0658328,0.033617247,0.87107825
0,0,0,0.1371522,0.06287702,0,0,0,0.5078813,0.28313172
0.0612715,0.34052402,0,0.03395339,0.22412492,0.025961328,0,0,0.11996,0.18421021
0.10335892,0,0.033058684,0.031571306,0.34676832,0,0,0,0.32969388,0.15271008
0.111769,0.120529175,0.06505218,0.038509823,0.28156033,0.025202183,0,0,0.26690367,0.08899086
0,0.2384918,0.021601459,0.04438334,0.13271305,0,0,0,0.096560545,0.46330705
0,0,0,0.013802701,0.084069215,0,0,0,0.4293964,0.4596161
0,0.34408826,0.084333114,0.064948454,0,0,0,0,0,0.50107056
0,0.12977749,0,0.0306649,0.018567305,0,0,0,0,0.813484
0,0,0.03320405,0,0,0,0,0,0.25756603,0.7020115
0,0,0,0,0,0,0,0.26185873,0.26134884,0.46814606
0,0,0,0.16492485,0.10895056,0,0,0.11847169,0.49685174,0.098295376
0,0,0.016727956,0,0,0,0,0.18741928,0.2650677,0.52602196
0,0,0,0,0.28860876,0,0,0,0.3498313,0.34989017
0,0,0.15414113,0,0.6375236,0,0,0,0.11964364,0.0839288
0,0.025059262,0.045634754,0.09789097,0.16419493,0.022715276,0,0.10098745,0.43071714,0.11164946
0,0,0,0,0.12566343,0.022747517,0.14043956,0.49545226,0.17221797,0.03969909
0,0,0,0.017048215,0.26719806,0,0,0,0.14954942,0.55878264
0,0,0.06332874,0,0.38012585,0,0.0866651,0.0150366165,0.11693105,0.3358799
0,0,0,0,0,0.032842163,0.5094053,0.28765655,0.03990324,0.121868886
0.07566467,0,0,0,0.3862582,0,0.07441934,0,0.25834984,0.20255724
0,0,0,0,0.46160048,0.18256263,0.122580424,0.13321161,0.09713588,0
0,0,0.058739204,0,0.41171813,0.11381817,0.044779364,0.099794485,0.18517122,0.08443819
0,0,0,0.36193183,0.16355379,0,0.3096718,0.048970208,0,0.10123504
0.045733612,0.013164547,0.012962677,0,0,0.021882994,0,0.11263253,0.23731247,0.55277544
0.38281268,0,0,0.13910373,0.03639887,0.1900422,0,0.14023481,0.1094897,0
0.3654495,0.0684852,0,0,0.17338811,0,0,0.09914438,0.09845603,0.19338652
0,0,0,0.62897927,0,0,0,0.02017073,0.02331039,0.32363737
0.07861011,0,0,0,0,0,0.36225712,0.048078895,0.22204068,0.27831128
0.15821517,0,0,0,0,0,0,0,0.1936127,0.6416862
0,0,0.05030998,0.49219292,0.3251717,0,0,0,0.03405523,0.095022
0.1261113,0,0,0.05434779,0,0,0,0,0.17176418,0.6442625
0.06633776,0.19209908,0,0.06597625,0,0,0,0,0.39853147,0.26599944
0.09957937,0,0.022823675,0.024170987,0.10469649,0,0,0.041835546,0.31963363,0.37948993
0.19438602,0,0,0,0,0,0,0.20557874,0.2825649,0.30687502
0.11172941,0,0,0.017560193,0,0,0,0,0.025395548,0.8382484
0,0,0.020325806,0,0.07898706,0,0,0.16885856,0.01573952,0.7039354
0.03871376,0,0,0,0,0.037406668,0,0.16078922,0.35181478,0.40593633
0.12930077,0,0,0,0.12431292,0,0,0,0.5775763,0.16400826
0,0,0.016764443,0,0.2738703,0,0,0,0.15245813,0.55242574
0.05482137,0,0,0,0.04924078,0,0,0.022283798,0.8637832,0
0.05241635,0,0,0.03054573,0.049128212,0,0,0.2637723,0.29274833,0.29581034
0,0,0,0,0,0,0,0.030460631,0.34705788,0.6152614
0.123590685,0.034280203,0,0.024781065,0,0,0.026126416,0.23328447,0.14141436,0.41167176
0.07040512,0,0,0,0.06721662,0,0,0.7070297,0,0.15134479
0.04405583,0,0,0.083143614,0.5461154,0.22599383,0,0.021031676,0.07439144,0
0.04186978,0,0.010641199,0,0.32058358,0.20825513,0,0,0,0.4137916
0,0,0.0912075,0.07367596,0.08663204,0,0,0,0.74393785,0
0.04484786,0,0,0.05352378,0.05214696,0.011407342,0,0.21366379,0.30661613,0.30647
0.1566023,0,0.02791933,0.01106043,0.031564176,0,0.0788778,0,0.31506735,0.37636244
0.20646095,0,0,0,0,0.027188303,0,0.54344803,0.119792126,0.09114184
0.037020475,0,0.06757371,0,0.33967805,0.013496422,0,0.13066158,0.13719127,0.2726418
0.07566788,0,0.032196544,0.14749035,0.13085538,0.01703073,0.04621964,0,0.08946476,0.45664987
0,0.015563549,0,0.01745408,0.04402224,0,0.43078142,0,0.1994035,0.29036328
0.032461822,0,0,0,0.31974646,0,0,0.056527942,0.07431449,0.5038966
0.18124577,0.04359246,0,0,0.18847714,0,0,0,0.34649917,0.23590806
0,0,0,0.26703268,0,0,0,0,0.40949756,0.31139612
0.16321513,0,0,0,0,0.30953592,0.064967565,0,0,0.44647944
0.032770284,0,0,0.14467722,0.23066479,0,0.048940454,0,0,0.53947276
0,0,0.024665007,0,0.38065138,0,0,0,0.094825335,0.49174246
0.08528006,0,0.090617575,0.012938789,0.47644338,0,0,0.094285004,0.23836164,0
0,0,0,0,0.4449231,0,0,0,0,0.54792976
0.06120114,0,0.034631386,0.37596622,0.07424323,0.10726651,0,0,0.12863074,0.21464984
0.018346988,0,0,0,0.35347542,0.10209864,0,0,0.519101,0
0.14358735,0,0,0.030489028,0.22531322,0,0,0,0.28896365,0.30718157
0,0,0,0.15398943,0.60071576,0.024011241,0,0,0.034366827,0.18260497
0,0,0,0.037051763,0.13584901,0,0,0,0.20924896,0.61015445
0,0,0.015722102,0,0.3480438,0,0.07406951,0.15442942,0.054659665,0.34592336
0,0,0.07660078,0.0330558,0.21683085,0.201559,0.31039935,0,0.083608836,0.07605658
0.3808397,0,0,0,0,0.041923128,0,0.5695322,0,0
0,0,0,0,0.13461643,0.0950745,0.11773203,0.2648063,0.18812709,0.1964863
0,0,0,0,0,0,0,0,0.20022772,0.78521806
0.045222938,0,0,0,0,0,0,0.021768147,0,0.9246653
0.033028524,0,0,0.3270214,0,0,0,0,0.22525217,0.40993494
0,0,0,0.057007395,0,0.12332085,0,0,0.8037608,0
0.042056117,0,0,0.19584142,0.27981988,0,0.025960289,0,0.30881318,0.14474228
0.15397123,0,0.094316036,0,0.46506923,0,0.11809846,0.16475391,0,0
0.45753175,0,0,0,0.23941578,0.07404335,0.22435658,0,0,0
0.027823834,0,0,0,0.21591704,0.09675408,0.59158,0.065329485,0,0
0.14073005,0,0,0.40014854,0.2963769,0,0,0,0,0.15607704
0,0.043332018,0.017562676,0,0.45028684,0.02770954,0.11998811,0.019435134,0.32041588,0
0,0,0,0,0.47164607,0.013741019,0.33023062,0,0,0.18174554
0.038360555,0,0,0,0.4373468,0.43301284,0.011721633,0.043918025,0.033390436,0
0.10828637,0,0.015764205,0.23012592,0.6023805,0,0,0,0,0.03629478
0.097181045,0,0,0,0.35815787,0.15873846,0,0,0,0.37256056
0,0,0,0,0.023888385,0,0,0,0.35935062,0.6024738
0,0,0,0,0.35347188,0.17201036,0.023349345,0,0.35483176,0.09273316
0.15368447,0,0,0.0637234,0.16980016,0,0,0,0.3738781,0.231091
0.13633806,0,0.19892342,0.06565299,0.06597592,0,0,0.0110836355,0.41265583,0.10666291
0,0,0.08420069,0,0.03854779,0,0,0,0.86577374,0
0,0,0,0,0,0,0,0,0,0.9307613
0.24483368,0,0,0.074711815,0,0,0,0,0.39700353,0.27893913
0,0,0.018906616,0,0.35268578,0,0.24874464,0.08542404,0,0.29217154
0,0,0,0.09700206,0.27526176,0.014051188,0,0,0,0.6086826
0.04897792,0,0,0,0.045876887,0.024711113,0.54403484,0.26585016,0,0.065543994
0,0,0,0,0,0,0,0,0.2815801,0.7081555
0,0,0,0,0.05362581,0,0,0.049723353,0.4113437,0.47980037
0,0,0.013617838,0,0.72867864,0,0,0,0.13436958,0.11943724
0,0,0,0,0.50014776,0,0,0,0,0.4812424
0,0,0,0.12853725,0.73254997,0,0,0,0.12491025,0
0.066060916,0,0,0,0.44112018,0.048095576,0,0.115505874,0.20164056,0.11740756
0,0,0,0.1792618,0.31492665,0,0,0,0.06387307,0.43855157
0,0,0,0,0.21510658,0,0,0,0.17466168,0.6061352
0.013246608,0,0.026931593,0.028260712,0.40377018,0,0,0,0.055370387,0.47002074
0,0,0,0.1978439,0.1895382,0,0,0,0,0.59867674
0,0,0.011952053,0,0.0762365,0,0,0.30480435,0,0.60343415
0,0,0,0.16163516,0,0.24757633,0,0,0.24582511,0.3282923
0.08755492,0.032054555,0.01661848,0.10544611,0.015511936,0.24434856,0,0.036182124,0.06746687,0.3940576
0.13338341,0,0,0,0,0.015486516,0,0,0.73781466,0.10433664
0.0943628,0,0,0.06448016,0,0,0.0774688,0.51944584,0,0.23813759
0.16454113,0,0,0.20244569,0,0.05127581,0,0.10918881,0.09362689,0.36982536
0.17476517,0,0.08896717,0.23966247,0,0.15326771,0,0,0.05664087,0.28169265
0.3073023,0,0,0,0.11086672,0.21287686,0,0,0.059482012,0.29879004
0.17895877,0,0,0.20328973,0,0,0,0,0.5971499,0
0.4283505,0,0,0,0,0,0,0.20724985,0.27305716,0.07828931
0.027152188,0,0,0.17954843,0,0,0,0,0.19480614,0.5873558
0,0,0.025719453,0,0.1492245,0,0.17730373,0,0.26086223,0.37437922
0.034933094,0,0,0.15138598,0,0,0,0.20520557,0.056209527,0.5449995
0,0,0.043794908,0,0.22413814,0,0,0.6012442,0.12376157,0
0,0.012567146,0.011379937,0.12377034,0.23793356,0.33016625,0,0.052830778,0,0.22948338
0,0,0,0.051764205,0,0,0.017853016,0.2763063,0.18276545,0.45800677
0,0.010332676,0,0.5429857,0.011439957,0.04352798,0,0,0.25359863,0.13364796
0,0,0,0.17050943,0.04232906,0,0,0.14555798,0.3065323,0.3279241
0.010966615,0,0,0,0,0,0,0.4709005,0,0.5066126
0.4062006,0,0.010919742,0.021710454,0.45360866,0,0,0.10443386,0,0
0,0,0,0,0.23326679,0,0,0,0.029274547,0.7268466
0.086006396,0.013163666,0,0.041410703,0.10171641,0,0,0.41512424,0.2344432,0.10116136
0.19009809,0.019023487,0,0,0,0,0,0.57740885,0,0.20711893
0.13504271,0,0,0,0,0,0.080531456,0.18175082,0,0.59653956
0.09332271,0.024046432,0,0,0.0951546,0.033032466,0,0.36807552,0.062649414,0.32190287
0.045820948,0,0,0.025757309,0.2385563,0.227421,0.11181615,0.17575155,0,0.1710708
0.12253727,0,0,0.014408386,0.045436095,0,0,0.39393017,0.027895866,0.39121592
0,0,0,0,0.4156992,0,0.07618618,0.1373379,0.16479123,0.19720714
0.010505279,0,0,0.07591212,0.27961147,0.23889963,0,0,0,0.3916914
0.13561049,0,0,0,0.024439469,0,0.029621592,0.1922364,0.16726027,0.447626
0,0,0,0,0.109848656,0.022941831,0.016445491,0.13377397,0,0.7105686
0.134749,0,0,0,0,0,0,0,0,0.85471725
0.16162355,0.05992076,0,0,0.09586408,0,0,0,0.45432818,0.22229879
0.08247793,0,0.0150854755,0,0,0,0,0,0.12066137,0.7738495
0.1869581,0,0,0,0,0,0,0.044905134,0.44242573,0.31568584
0,0,0.022463948,0,0.2607752,0.04216415,0,0.27203527,0.098557234,0.30087635
0.33371618,0,0.02745528,0,0.07329254,0,0.19305584,0.15385811,0.18413326,0.02645135
0,0.07116725,0,0.024076164,0,0,0,0.23305888,0.16188265,0.5013338
0,0,0.14209093,0,0,0,0,0.54465157,0.30366576,0
0.2854804,0,0,0,0,0.020938512,0,0,0.2158587,0.46849504
0.0799648,0,0.32114473,0.03402172,0,0,0,0,0.25823703,0.30235368
0,0,0.06011212,0.13280943,0.54453886,0,0.25441554,0,0,0
0.011342465,0,0,0.25812402,0.03426657,0.014742006,0.027920393,0.19534369,0.15770705,0.29801
0.06697375,0.012298554,0,0,0.13820815,0,0,0.09985395,0.42563805,0.24542585
0.037904207,0,0,0,0,0,0.07117684,0.42321807,0.33713624,0.12785205
0.13047677,0,0,0,0,0,0,0.5673838,0.15335254,0.13763915
0.034684427,0,0.043806948,0,0.45250863,0,0,0.2525939,0.2131295,0
0,0.03613857,0.0274111,0.026626255,0.24127674,0,0,0.18602383,0.47972226,0
0.09017247,0.014319548,0,0,0,0.19024186,0,0.36168426,0.1525175,0.18835613
0.03347239,0.011985779,0.012295936,0.026566925,0,0,0.024258643,0.36103714,0.38586685,0.135754
0.36623827,0,0,0.043841034,0,0,0.020917313,0.10453207,0,0.45925334
0.37279338,0,0,0.014047267,0,0,0.036918987,0.12503693,0.19897528,0.24833307
0.30684146,0.014370185,0,0,0.061057925,0.07163906,0.08854925,0.18027458,0.092769414,0.17405108
0,0.03670246,0,0.039162673,0,0.04332181,0,0.08885198,0.15445381,0.6309338
0.15633877,0,0,0.018181138,0.025002655,0,0,0.07821355,0.07109651,0.64828837
0,0,0,0,0,0,0,0.25601593,0.65664214,0.07142862
0.094801255,0,0.0103538465,0.020040173,0.15702951,0,0,0,0.39154482,0.32414544
0,0,0,0,0,0,0,0.5490009,0.046035036,0.39347208
0.42606983,0,0,0,0,0,0.021629406,0,0,0.5437558
0.028342769,0,0,0,0,0,0.05553653,0,0.26082936,0.64822364
0.058194682,0,0,0.07245395,0,0,0,0,0.41214585,0.4532034
0.10015019,0,0,0.047702532,0.010883792,0.01890117,0,0,0.20395473,0.6154203
0.39530602,0,0,0,0.040652525,0,0.021388141,0,0.2552122,0.27618223
0.109950244,0,0,0.03169759,0,0,0,0,0.5056065,0.34884748
0,0,0,0,0.036466975,0,0.012762013,0,0.3645842,0.5820448
0,0,0,0.060923398,0.09248186,0,0,0,0.5318124,0.30917293
0.33892497,0,0,0,0,0,0.010732998,0.015799208,0.09357009,0.53217274
0.1186928,0,0,0,0.09950505,0,0,0,0.4105533,0.36705026
0.048031148,0,0,0.03900031,0.013645549,0,0,0,0.20236371,0.68694323
0.31578586,0,0,0,0,0.014086804,0.05420346,0,0.22807485,0.3848698
0.13422415,0,0,0,0,0.042148326,0,0.39689055,0.34425005,0.07598431
0.0900838,0,0,0,0,0.20235653,0.24607523,0.40073782,0,0.05592334
0,0,0,0,0,0,0,0.14051507,0.7338199,0.1121957
0.22807932,0,0,0.046619445,0.014312992,0,0,0.16994709,0.30552283,0.23400685
0.037202943,0,0,0,0,0,0,0,0.24604096,0.71205616
0.2585194,0.030861225,0,0,0.1543161,0.027070712,0,0.13015509,0,0.3891861
0.50991535,0,0.037951916,0,0,0,0.17643335,0,0.1660209,0.09242243
0.24888012,0,0,0,0.06319705,0,0.028582906,0.14565168,0.46448326,0.0465645
0.16350788,0,0.03797176,0,0,0.04285353,0,0,0,0.73495305
0.31077492,0,0,0,0,0,0,0,0,0.6788242
0.13279638,0,0.0693643,0.18183877,0,0,0.09859898,0,0.057055768,0.45164338
0.33689559,0,0,0.033340868,0,0,0.029520512,0.2797028,0.23454246,0.076300636
0.697589,0,0,0,0,0,0,0,0.24086411,0
0.111472405,0,0.016156103,0,0.18115379,0,0,0,0.6723145,0.0146630015
0,0,0,0,0.3012389,0,0,0.05872633,0.30745998,0.32662427
0,0.017340215,0,0.019067684,0.025344517,0,0.0598907,0.13382828,0.16795851,0.5717251
0,0,0,0,0.06959577,0,0,0.1299381,0.78875864,0
0.04789717,0,0,0,0.14708416,0,0.036418002,0.24351728,0.22764929,0.2930758
0.18123944,0,0.012557125,0,0,0,0,0.14660932,0.57087845,0.08303048
0.16401649,0,0.012302619,0.176249,0.05127821,0,0,0.39100483,0.11563149,0.08539675
0.14501214,0,0.015549054,0.13824268,0,0.22238204,0,0,0.030600064,0.44256526
0.13329467,0,0.011479334,0.12578925,0.06941639,0,0.020742068,0.110747,0.1837624,0.34253806
0.027400265,0,0,0,0.074129544,0,0,0.65057397,0.24212344,0
0.40019977,0.0119594885,0,0.13805287,0.09213213,0.029379556,0,0.038932055,0.2857609,0
0.14558095,0,0,0.061302077,0,0,0,0.22206406,0.5566791,0
0,0.023585016,0,0.22025743,0,0.02758307,0,0.27757964,0.20024234,0.24665919
0,0,0,0,0.092490055,0,0,0.29797804,0.57836276,0.026653897
0,0,0,0.32373568,0,0,0,0,0.14919156,0.51911396
0,0,0,0.041907456,0.1282678,0,0,0,0.22176771,0.6023941
0,0,0.020242851,0.22035018,0.016877674,0,0,0.080712,0.0936687,0.56433547
0.32072666,0,0,0,0.06819396,0,0,0.076036915,0.034377463,0.49491093
0.17205305,0,0,0,0,0.050213907,0,0.19581638,0.11182223,0.46323383
0.07447321,0,0,0,0.2844757,0,0,0.05387643,0.5804131,0
0.08102024,0,0.014716427,0,0,0.20851293,0,0.3131484,0,0.37592968
0.31444252,0.095016845,0,0.14267252,0,0,0,0.13129538,0.31087995,0
0.02416189,0,0,0.2533981,0.027071506,0,0,0.046622604,0.2319685,0.41434819
0,0.033133,0.016202638,0,0,0,0.058274005,0.7612455,0.123170815,0
0.07749544,0.11339757,0,0.036065023,0,0.11891807,0.06986495,0.16178185,0.26145154,0.15929015
0.12329227,0.011786791,0,0.072052464,0.07547163,0.055207726,0.037900593,0,0,0.61942315
0.14235292,0.01692587,0,0.32788765,0,0,0,0,0,0.50373936
0.02178014,0,0,0.09011914,0,0,0,0,0.7549442,0.12418053
0.056894474,0,0,0,0,0,0,0.16763248,0.68266284,0.08519013
0.17981948,0.015163071,0,0.047398094,0,0,0.039733656,0.2813857,0.037743278,0.39443693
0.06644264,0,0,0.023125095,0.0614201,0,0,0.30112144,0.026988178,0.5186666
0.027569227,0,0,0.07867096,0.1965498,0,0,0.37083414,0.30741614,0.016093517
0.2735245,0,0,0,0,0,0.06886429,0.16383839,0.25097945,0.23782617
0.12419945,0,0,0.113985024,0,0,0,0.12778123,0.14316091,0.48729834
0,0,0,0.025127864,0,0.294104,0,0,0.38426557,0.28597444
0.32599375,0,0,0.0779197,0,0,0,0,0.19922939,0.38840166
0.648487,0,0,0,0,0,0,0,0.20326754,0.1293
0,0,0,0,0,0.05250589,0.02652607,0,0.27067256,0.63875234
0.13097501,0,0,0.026689544,0,0,0,0,0.21905026,0.61844516
0.5042159,0,0,0,0.26195928,0.0915676,0,0,0,0.12407053
0.5230213,0,0,0.0296179,0,0,0,0,0.34215897,0.094837725
0.050535414,0,0,0,0.17934728,0,0,0.032621585,0.38265246,0.35179064
0.19122808,0,0,0,0.04304875,0,0,0,0.3737389,0.38408557
0,0,0,0,0,0,0,0,0.7878134,0.20058918
0.08580356,0,0,0.06625693,0,0,0,0,0.12732257,0.7156562
0,0,0,0.03473248,0,0.2170498,0,0,0.2669194,0.4730743
0.024811644,0,0.017629286,0,0.2301861,0,0,0,0.2817653,0.4408445
0.31446743,0,0,0,0,0.046475008,0,0.059818596,0,0.56723243
0.15348871,0,0,0,0,0.11045895,0.05414687,0.10203039,0.39025348,0.18576998
0.14515789,0,0,0,0.100466326,0,0,0.2974503,0.20544463,0.24462038
0.130375,0,0.011582597,0.034031726,0.14456624,0,0.01737123,0,0.20132843,0.45750996
0.014144324,0,0,0,0.2879291,0,0.042377558,0.34386852,0.10824365,0.20090023
0.07305025,0,0,0,0.42986974,0,0,0.26218942,0.043521266,0.18263063
0,0.022223374,0,0.058226477,0.079411976,0.03667816,0,0.33455545,0.02748262,0.43924183
0,0,0,0,0,0,0.10560303,0.312044,0,0.5698427
0,0,0,0.019149428,0.026886996,0.16317078,0,0.104676805,0,0.6824265
0.061184034,0.011176961,0.02641868,0,0.49970144,0,0,0.06635349,0.17136863,0.1561543
0.14122464,0.012531514,0,0.16697128,0,0,0,0.0894337,0.13895391,0.43803275
0.24713258,0,0.08083189,0.09632623,0.12817839,0,0,0.041170586,0.2857068,0.11799591
0,0,0,0.09975162,0.2098828,0,0,0,0.09916128,0.5863251
0.034120116,0,0,0.13112935,0,0,0,0,0.4042378,0.42127335
0,0,0.108569495,0.34052756,0.17533275,0,0,0.06681063,0.23641454,0.069961615
0.09473353,0,0.03151328,0.14925785,0.08473364,0,0,0,0.2072315,0.42075524
0.063493,0,0.08440612,0.110536434,0.43386322,0,0,0,0.2942925,0
0.23919904,0,0.12306589,0.0899996,0,0,0,0,0.5386432,0
0,0,0.14099906,0.112834364,0.26860458,0,0,0.07523764,0,0.39746746
0,0,0,0.32292867,0,0,0,0,0.64948076,0
0,0,0,0.13526815,0.67491937,0,0,0.01425875,0,0.1665907
0,0,0,0,0,0,0,0.47941282,0,0.5057499
0.037734807,0,0.03547604,0,0.65972173,0,0.15163092,0,0,0.10901887
0,0,0.19010335,0,0.12811711,0,0,0,0,0.6181092
0.124412484,0,0.032667324,0,0.084994316,0,0.0931762,0.20926319,0,0.4444196
0,0,0.030679738,0.10051497,0,0,0,0,0.731257,0.12087185
0,0,0.06552301,0.03125822,0.056313507,0,0,0,0,0.8341361
0.07663025,0.044020493,0,0.20699486,0.08053971,0,0,0,0.16380236,0.42452973
0,0,0.16471171,0,0.361982,0,0,0,0.1331665,0.33354256
0,0,0,0.39502287,0.069447696,0.09400058,0,0,0.06645592,0.3631674
0,0,0,0.14238286,0.0687982,0,0,0.18012795,0,0.6020922
0,0,0,0.26530772,0.28975546,0,0.044435397,0,0.14290258,0.2528712
0,0,0,0.3359705,0,0.07162885,0,0,0.11525243,0.46818516
0,0.022122083,0,0.49469286,0,0.05213727,0.03579826,0,0.123131186,0.26374605
0.15809235,0,0.025495727,0.17680588,0.21497625,0.10725053,0.05510936,0,0,0.26023996
0,0,0,0,0,0.10330846,0.16078684,0.4190177,0,0.30635005
0,0,0,0.03033251,0.2588202,0,0,0.13352409,0.5710057,0
0,0,0.061606906,0.030877685,0.3167644,0.035173178,0,0,0.30840382,0.24257544
0,0.13212587,0.12091755,0.17065354,0.13790831,0,0,0.28383914,0.14891626,0
0.067657515,0,0,0.02881045,0.19796872,0,0.056122944,0.074143425,0.36862707,0.20475689
0.4552118,0,0.021075245,0,0.2156684,0,0,0.17457837,0,0.12160632
0.079389535,0,0,0.0783768,0.3515886,0,0.045862544,0,0,0.44074342
0.28730163,0.15868375,0.07449668,0.13058324,0.06068726,0,0,0.054110393,0,0.23097497
0.18646055,0,0.030577725,0.05746909,0.025794664,0,0,0.040407248,0.026867375,0.6301774
0.027454555,0,0,0.17606461,0.22578934,0,0.050574075,0.11534372,0.3029176,0.09603876
0.08762022,0,0.014580095,0,0.1823592,0,0,0.03960765,0.16965102,0.5001036
0,0,0,0.14164145,0.23692964,0,0,0,0.33881974,0.27855286
0,0,0,0.17881505,0.70393854,0,0.06550802,0,0,0.03955186
0,0,0.04640125,0.23299953,0.25021407,0,0.049946927,0,0.26275197,0.15488534
0,0,0.01889652,0.11470226,0.5134314,0,0,0,0.10070117,0.24689025
0.01762992,0,0.027154703,0.05080469,0.3362656,0.029150419,0.0867386,0.18508294,0,0.26616642
0,0,0,0.2939613,0.11030822,0.1440857,0,0,0.11446962,0.33022946
0,0,0,0.08758614,0.48384053,0,0,0,0.10751174,0.3095208
0.5755047,0.028749455,0.025847068,0,0.04822354,0,0.04690225,0,0.26523513,0
0,0,0,0.042081144,0.42203662,0.3330176,0,0.12794127,0.067276,0
0,0,0.018708441,0,0.06419639,0.15677404,0.10570335,0,0.19333433,0.45942163
